,date,tweet,hashtags
653,2019-09-15,"“Tem uma linha da psicopedagogia que diz: é bom pra criança ralar o joelho. Um joelho ralado nos ensina que a vida machuca, mas tbm que cria casquinha, cicatriza e passa. Mesmo tendo a experiência da dor, do sangue, criança nenhuma deixou de brincar. #sessaodeterapia #seltonmelo","#sessaodeterapia, #seltonmelo"
654,2019-09-15,Eu tô viciada em Sessão de Terapia. Alô @globoplay me arruma uma consulta com Caio Barone pela amor Di Deus! #SessaodeTerapia,#SessaodeTerapia
655,2019-09-15,Acabei minha maratona de  #SessaodeTerapia . Quando vira a quinta temporada?!?! Maravilhosa!!!,#SessaodeTerapia
656,2019-09-15,“A pessoa que não nasce bonita tem que ser engraçada” Essa fala da @fabiunascimento em #SessaodeTerapia foi o que fez eu descobrir que sou feio.,#SessaodeTerapia
657,2019-09-15,"Assistindo a essa nova #SessãoDeTerapia, sinto falta do Zé Carlos Machado.",#SessãoDeTerapia
658,2019-09-15,Oficialmente desidratada pós série #SessaodeTerapia é especialmente bem escrita. Muito bem dirigida. Vários socos no estômago.,#SessaodeTerapia
659,2019-09-15,"Que ruim ver a família do Caio entrando ""em casa"" no fim do episódio. Da a sensação que ficam escutando tudo, além de não ter liberdade pra ir na cozinha. #SessaoDeTerapia",#SessaoDeTerapia
664,2019-09-15,"Eu já gostava da @fabiunascimento, mas ela tá sensacional em #SessãodeTerapia, socorro! ❤️",#SessãodeTerapia
665,2019-09-15,#SessaodeTerapia maravilhosa a sessão 3 de Nando. Para quem como eu trabalha com a perspectiva de interseccionalidades esta conversa expõe muito da realidade atual. Saúde mental e as interseccionalidades indissociáveis. Parabéns. Muito bom.,#SessaodeTerapia
666,2019-09-15,Realização de uma vida: ter a serenidade do terapeuta Caio em #SessaodeTerapia  Velho! Já quero asistir as outras temporadas! SENSACIONAL! E Selton Mello? Pqp!!! E @fabiunascimento Tô #sempalavras,"#SessaodeTerapia, #sempalavras"
668,2019-09-15,Se eu fizesse #SessaodeTerapia com @SeltonMelloOfic ia ter que procurar outro terapeuta porque ia sair apaixonada na primeira sessão .,#SessaodeTerapia
669,2019-09-15,"Depois de assistir #SessaodeTerapia no @globoplay descobri que agora eu preciso de terapia, que série forte meu Deus. Sessão Guilherminia me destruiu.",#SessaodeTerapia
670,2019-09-15,Quero começar #SessaodeTerapia,#SessaodeTerapia
671,2019-09-15,Tenho que assisti #SessaodeTerapia pois tenho que prestigiar meu lindo Selton ♥️,#SessaodeTerapia
672,2019-09-15,"""Tá aqui, o creminho"" ❤Dona Haidée❤ #SessaodeTerapia",#SessaodeTerapia
673,2019-09-14,Haydée!✨Cecília Homem de Mello no #AltasHoras #SessaodeTerapia,"#AltasHoras, #SessaodeTerapia"
674,2019-09-14,"O Selton é isso tudo aí que todo mundo sabe né.  Mas como ele fica maior ainda quando se ""apequena"" pra engrandecer um projeto, um trabalho, um outro ator....generosidade é o melhor dos talentos, com certeza!!! @RedeGlobo #AltasHoras #SessaodeTerapia","#AltasHoras, #SessaodeTerapia"
675,2019-09-14,vou começar a assistir #SessaodeTerapia hoje no @globoplay #GloboPlay #RedeGlobo #SeltonMelo,"#SessaodeTerapia, #GloboPlay, #RedeGlobo, #SeltonMelo"
676,2019-09-14,#seltonmelo no #altashoras que coisa linda. Muita emoção essa série #SessaodeTerapia 💖 Amo,"#seltonmelo, #altashoras, #SessaodeTerapia"
677,2019-09-14,"Acabei de ver a 4° temporada de #SessaodeTerapia , com Selton Mello. A série é ótima e os quatro pacientes do Dr. Caio são incríveis, mas fiquei apaixonada pela Haydée.",#SessaodeTerapia
678,2019-09-14,Liberdade e poder sair com o cabelo do Selton Melo e ainda ser admirado.✌😉 #altashoras #sessãodeterapia #soufã,"#altashoras, #sessãodeterapia, #soufã"
680,2019-09-14,Assistindo #sessãodeterapia! Mas o Globoplay está travando demais! Complicado! — assistindo Sessão de Terapia,#sessãodeterapia
681,2019-09-14,"Quero só @gnt, @multishow e #SessaodeTerapia . Por favor @globoplay nunca te pedi nda!",#SessaodeTerapia
682,2019-09-14,alguém mais ansioso pela nova temporada de #SessãodeTerapia?,#SessãodeTerapia
683,2019-09-14,"Que final de temporada maravilhoso de #SessaoDeTerapia. #SeltonMello, #MorenaBaccarin maravilhosos. Quarta temporada trouxe um frescor diferente a série. Muito bom.","#SessaoDeTerapia, #SeltonMello, #MorenaBaccarin"
686,2019-09-14,#sessaodeterapia @fabiunascimento Ela tirando o aplique do cabelo  na terapia 😂😂😂😂😂😂 e depois guardando na bolsa hahahah,#sessaodeterapia
693,2019-09-14,Surpreendida como #SessaodeTerapia  é ótima. Não consigo parar de assistir,#SessaodeTerapia
694,2019-09-14,Eu preciso  de um cara na minha vida igual ao #drcaio #seltonmelo #SessaodeTerapia,"#drcaio, #seltonmelo, #SessaodeTerapia"
698,2019-09-13,Oq fazer agora que maratonei #sessaodeterapia ? Que série maravilhosaaaaaa,#sessaodeterapia
699,2019-09-13,@EdlaCrow eu agora que tava sacando começando a gostar de #SessãodeTerapia com Selton Melo a globoplay suspende minha conta kkk xD,#SessãodeTerapia
700,2019-09-12,"#SessaodeTerapia é surpreendente, mostra a atuação em 20 e poucos minutos que te prende do início ao fim, que inveja que sinto desses atores, sendo dirigidos pelo Selton. Estou na 1 temporada e amando! Parabéns pelo trabalho maravilhoso Selton.",#SessaodeTerapia
703,2019-09-12,Morena Baccarin falando português é a coisa mais linda do mundo. Tô apaixonado. #SessaodeTerapia,#SessaodeTerapia
706,2019-09-11,"Terminei #SessaodeTerapia e sem dúvida  alguma, ""Haidée""  foi a melhor de todas.",#SessaodeTerapia
707,2019-09-11,#saiajustanognt Realmente são muitas Haideés espalhadas por aí! #SessaodeTerapia,"#saiajustanognt, #SessaodeTerapia"
708,2019-09-11,"#SessaodeTerapia uma série necessária e urgente para ser assistida na TV ABERTA. A HAIDÉÉ está em muitas mães do Brasil. #saiajustanognt PARABÉNS JACQUELINE VARGAS, muito orgulho de você . 😍🌹","#SessaodeTerapia, #saiajustanognt"
710,2019-09-11,Eu choro com TODO episódio com a Dona Haidée em #sessãodeterapia,#sessãodeterapia
711,2019-09-11,#Sessãodeterapia era é uma série tão linda. Por que saiu do gnt e foi pro Globoplay affffffe!,#Sessãodeterapia
713,2019-09-10,Que delícia e necessária série da @globoplay. #sessãodeterapia,#sessãodeterapia
714,2019-09-10,Oi @globoplay tudo bem? Pq não é possível fazer download das séries? Fica complicado maratonar #TheGoodDoctor e #SessãoDeTerapia no caminho pro trabalho...,"#TheGoodDoctor, #SessãoDeTerapia"
716,2019-09-10,Caramba adorei o episódio da dona Haidee #SessaodeTerapia tô começando a gostar da série,#SessaodeTerapia
717,2019-09-10,"Fiz 40 minutos de almoço, e aproveitei pra assistir a primeira #SessaodeTerapia de Dona Haidee. Na boa! Chorando bastante. Que coisa mais rica é essa série, gente! Obrigada, @globoplay",#SessaodeTerapia
718,2019-09-10,"Entrei pra lista das pessoas viciadas em Sessão de Terapia, que série incrível 😍 #SessaodeTerapia #globloplay","#SessaodeTerapia, #globloplay"
719,2019-09-10,Assistindo a #sessaodeterapia e só tenho uma coisa a dizer: Dona Haidée é a paciente mais fofa. @SeltonMelloOfic,#sessaodeterapia
721,2019-09-09,Perfeito @PapoDeSegunda um programa falando sobre a importância de se conhecer e como a terapia é um processo! #sessaodeterapia,#sessaodeterapia
722,2019-09-09,"Que importante abordar o tema terapia, suicídio  no #papodesegundanoGNT a série #SessaoDeTerapia tambem ta sensacional","#papodesegundanoGNT, #SessaoDeTerapia"
723,2019-09-09,"Para mim o que tem funcionado é psicoterapia comportamental cognitiva. Mas, eu acho a série #sessaodeterapia muito interessante. #papodesegundagnt","#sessaodeterapia, #papodesegundagnt"
724,2019-09-09,"""a psicanalise não substitui os amigos nem vice versa, todos deveriam fazer terapia"" @seltonmello @gnt #sessaodeterapia adorei a pauta rapazes!! #papodesegundanognt","#sessaodeterapia, #papodesegundanognt"
727,2019-09-09,#papodesegundanognt falando sobre análise!!! Que massa!!!! Selton Melo falando sobre a nova temporada de #sessaodeterapia e muito Freud!,"#papodesegundanognt, #sessaodeterapia"
729,2019-09-09,"queria morar no apê do Caio de #SessaodeTerapia, super grande é fácil de limpar",#SessaodeTerapia
730,2019-09-09,Dia longo contudo não dispensável para terminar #TheHandmaidsTale e começar #SessãoDeTerapia ✨,"#TheHandmaidsTale, #SessãoDeTerapia"
731,2019-09-09,Como lidar com o @joaovicente27 e o #SeltonMelo juntos no #PapoDeSegundaNoGNT ??? É uma verdadeira reunião de crushes! Vou precisar de uma #SessaoDeTerapia !,"#SeltonMelo, #PapoDeSegundaNoGNT, #SessaoDeTerapia"
732,2019-09-09,"#SessãodeTerapia, nova temporada na Globoplay. Agora com Selton Mello promovido de diretor a terapeuta. Se eu fosse cliente, pediria legendas. Não entendo picas do que ele fala, ou sussurra.",#SessãodeTerapia
733,2019-09-09,#SessãoDeTerapia está um arraso! Obrigado @globoplay,#SessãoDeTerapia
734,2019-09-09,Só queria deixar aqui registrado que eu tenho um novo crush/suggar daddy e ele atende pelo nome de Selton Mello.  Eu tô apaixonado pelo Caio de Sessão de Terapia. #sessaodeterapia,#sessaodeterapia
735,2019-09-09,@fabiunascimento Tô na metade ❤️ #SessãoDeTerapia,#SessãoDeTerapia
737,2019-09-09,"Arrependida de ter começado a assistir #SessaoDeTerapia tão tarde. A vontade é maratonar tudo de uma vez, mas o adiantado da hora nao permite.",#SessaoDeTerapia
738,2019-09-08,#SessaodeTerapia que atriz MARAVILHOSA é essa que faz a Haidée?,#SessaodeTerapia
739,2019-09-08,Chorei largada no último episódio da #Haidée em  #Sessãodeterapia extremamente emocionante e sensível 🧡,"#Haidée, #Sessãodeterapia"
740,2019-09-08,Devo agradecer à minha terapeuta que cobra 250 reais a menos que o Selton Mello em #SessãodeTerapia,#SessãodeTerapia
741,2019-09-08,"#SessaoDeTerapia é uma série tão incrível, vc se vê em algumas coisas nos personagens e vê coisas das pessoas próximas nos mesmos personagens. Deveria passar no horário da novela, pra todo mundo assistir @globoplay",#SessaoDeTerapia
745,2019-09-08,"Selton Mello e Nathalia Timberg, muito obrigada!!! #SessãoDeTerapia",#SessãoDeTerapia
747,2019-09-07,Emocionante! Fiquei com vontade de fazer terapia #SessãoDeTerapia,#SessãoDeTerapia
748,2019-09-07,"A Arte de assistir 5 seriados ao mesmo tempo, mais alguém ou somente eu?!? #SUITS #GOODDOCTOR #BILLIONS #SESSÃODETERAPIA #COMODEFENDERUMASSASSINO","#SUITS, #GOODDOCTOR, #BILLIONS, #SESSÃODETERAPIA, #COMODEFENDERUMASSASSINO"
750,2019-09-07,#Sessaodeterapia é uma série muito foooda!!,#Sessaodeterapia
753,2019-09-06,Amando cada episódio de #SessaodeTerapia 🥰🥰🥰🥰 Super indício!!! @globoplay,#SessaodeTerapia
754,2019-09-06,Super me identifico com a Nina da 1 temporada de Sessão de Terapia  #SessaoDeTerapia,#SessaoDeTerapia
755,2019-09-06,"Gente vocês já viram aquela série do Selton Melo ""sessão de terapia"" ? #SessaodeTerapia  To apaixonadaaaa",#SessaodeTerapia
756,2019-09-06,"#SessaodeTerapia tá de fuder a cabeça! Se pudesse ia na psico agoraaaaa. E pensar q cancelei a sessão de hj, por conta da greve grr",#SessaodeTerapia
757,2019-09-06,"Dona @globoplay, já que a senhora disponibilizou #ARUANAS pela #Amazonia. Poderia disponiblizar #SessaodeTerapia pelo #SetembroAmarelo (e pra nós assistir). Gratos.","#ARUANAS, #Amazonia, #SessaodeTerapia, #SetembroAmarelo"
759,2019-09-06,"#SessaodeTerapia #CecíliaHomemdeMello @GNT @globoplay Tô APAIXONADA pela D.Haidee, pelo amor de Deus, que interpretação, que lindaaaa.... Sessão6 é para ver e rever... kit farmácia, que delícia.....fofinha..","#SessaodeTerapia, #CecíliaHomemdeMello"
762,2019-09-06,TENHO QUE ASSISTIR #SessãoDeTerapia MDS ESSES DOIS SÃO MARAVILHOSOS,#SessãoDeTerapia
763,2019-09-06,Cecília Homem de Mello ( a paciente que quer morrer em #SessaodeTerapia ) parece ser a única coisa boa dessa temporada,#SessaodeTerapia
764,2019-09-05,Era p eu tá dormindo mas perdi o sono com  #SessaoDeTerapia,#SessaoDeTerapia
765,2019-09-05,#SessaodeTerapia com #SeltonMello: impossível de eu não ver!!!,"#SessaodeTerapia, #SeltonMello"
766,2019-09-05,Que horas e qual canal vai passar #SessaodeTerapia ??,#SessaodeTerapia
769,2019-09-05,Que linda Morena Bacarin falando português. #SessãodeTerapia,#SessãodeTerapia
770,2019-09-05,Caio e Theo foi perfeito! Essa temporada tá incrível!!  #SessaoDeTerapia,#SessaoDeTerapia
771,2019-09-05,"Meu deus a Clarice trai o Theo na cara dura e depois fica abalada porque ele fantasiou com uma paciente. Eu não sei nem o que pensar. Tô só a Dora, muda. #sessãodeterapia",#sessãodeterapia
772,2019-09-05,Joana ou Chiara? @fabiunascimento te assistindo em #SessãoDeTerapia que f####d@@@!!! Esqueci totalmente da Nana #BomSucesso parabéns 👏,"#SessãoDeTerapia, #BomSucesso"
774,2019-09-05,"“se conhecer é assustador, mas é melhor do que viver uma vida cega sobre você mesmo"" #gnt #Globoplay #SessaodeTerapia","#gnt, #Globoplay, #SessaodeTerapia"
777,2019-09-05,"Ainda impactada com #SessaodeTerapia que coisa mais linda, potente...empatia ainda vai nos levar além. Genial",#SessaodeTerapia
779,2019-09-04,Só eu estou apaixonada por #SessaodeTerapia com o Selton Mello?,#SessaodeTerapia
780,2019-09-04,"""Tentar controlar o incontrolável já é o início do descontrole"" - Sofia, Sessão de Terapia. #sessaodeterapia",#sessaodeterapia
781,2019-09-04,"Voltando a falar sobre #sessaodeterapia, em todas as temporadas foi mt bonito ver a cumplicidade entre paciente/terapeuta e ver o quanto os personagens se transformaram. que série.",#sessaodeterapia
783,2019-09-04,"Acho que vou parar de assistir Sessão de Terapia...cada paciente eu acho que tem um pouco dos meus traumas, medos e culpas! hahahahah #sessaodeterapia #seltonmello","#sessaodeterapia, #seltonmello"
785,2019-09-04,"Gentem, #sessãodeterapia na #GloboPlay tá bugado. Só consigo ouvir as vozes, mas a tela fica toda escura. Os outros programas funcionam deboex. Alguém mais?","#sessãodeterapia, #GloboPlay"
786,2019-09-04,Amando a quarta temporada! Na verdade é a primeira que assisto. Irei maratonar as anteriores depois. #SessaoDeTerapia,#SessaoDeTerapia
787,2019-09-04,"Nando: - ... mas tem que ter um tratamento, não é possível!   Caio: - A terapia é um tratamento.   #SessãodeTerapia  ❤️",#SessãodeTerapia
789,2019-09-03,Cada episódio de #SessaodeTerapia é uma lavada na alma #GloboPlay,"#SessaodeTerapia, #GloboPlay"
790,2019-09-03,Às vezes eu me pego olhando pras pessoas com a mesma cara que o Caio olha pros pacientes nos episódios de #SessaoDeTerapia. Apenas observando... 👀,#SessaoDeTerapia
792,2019-09-03,Os personagens das temporada passadas eram mais interessantes. Dessa eu fico só com Chiara e Haidee   #sessãodeterapia,#sessãodeterapia
797,2019-09-03,#SessaodeTerapia que serie fantástica! Selton Melo gênio,#SessaodeTerapia
798,2019-09-03,"Meuuuuu deuuusss saiu nova temporada de #SessaodeTerapia e agoora enfim interpretado pelo verdadeiro Selton Mello 👏👏👏👏   Muiiiitoooo obrigadooo @globoplay por ter salvo minha terça-feira, esse momento é meu 😍💓",#SessaodeTerapia
799,2019-09-03,"Galera, sugestão: dar uma revisada nos resumos dos episódios da série #SessaodeTerapia no @globoplay . A maioria deles narram fatos que provavelmente foram cortados na edição final.",#SessaodeTerapia
800,2019-09-02,Não se pode fazer download de #SessaodeTerapia? @globoplay,#SessaodeTerapia
802,2019-09-02,"Oh @globoplay, pq só tem a 4a temporada de #SessãodeTerapia disponível, e pq não é possível baixar os episódios? A série não é uma produção do grupo Globo?",#SessãodeTerapia
803,2019-09-02,Imagina vc chega na terapia e o terapeuta é o Selton Mello 😍. Inviável #SessaodeTerapia,#SessaodeTerapia
804,2019-09-02,Chorando litros com #SessaodeTerapia Tá feliz Selton Melo?,#SessaodeTerapia
805,2019-09-02,O Nando não para de falar merda na sessão. Não sei como a mulher demorou tanto tempo pra perceber que ele era escroto. #SessãodeTerapia,#SessãodeTerapia
806,2019-09-02,"durante o fim de semana maratonei mais ou menos metade da #SessaodeTerapia com o selton mello e tem muita coisa de lá que eu vou levar pra minha própria terapia, mas um comentário que eu posso partilhar com vcs é   BANHEIRO ESCURO DA PORRA QUE PAVOR VC GANHA BEM BOTA UMA LÂMPADA",#SessaodeTerapia
808,2019-09-02,"@globoplay Aliás, em #SessãoDeTerapia tem uma fala ótima do terapeuta (Selton Mello) que ele diz que ""já foi muito noveleiro"", que adorava ""aquela novela que tinha o Jorge Tadeu"" No caso, uma referência a Pedra Sobre Pedra, na qual o próprio Selton atuou!",#SessãoDeTerapia
810,2019-09-02,A terapia é fundamental pra todos. Pena que ainda é cara e inacessível pra tantos. Sou fã do Selton #sessaodeterapia #Encontro,"#sessaodeterapia, #Encontro"
814,2019-09-01,#Fantástico Comecei fazer terapia a um mês! Estou adorando e realmente acho que todos deveriam fazer pra se conhecer melhor e ver os problemas pelo olhar de profissional. #SessaodeTerapia,"#Fantástico, #SessaodeTerapia"
819,2019-09-01,essa série podia passar na globo mesmo #SessaodeTerapia #fantastico,"#SessaodeTerapia, #fantastico"
826,2019-09-01,Tem mais presença em mim o que me falta. Manoel de Barros #SessãoDeTerapia,#SessãoDeTerapia
831,2019-08-31,Resolução de ano novo (em setembro): voltar para terapia! Tempo para achar o telefone do meu terapeuta (dedos cruzados) ou encontrar outro.  #SessaodeTerapia,#SessaodeTerapia
833,2019-08-31,"Incrível como me identifico em cada episódio dessa série. Parece q eles pegaram todos os problemas das pessoas em geral e concentraram em cada personagem. Em cada um é possível se encontrar, se perceber. Impossível não sentir aquele nó na garganta. #SessaodeTerapia",#SessaodeTerapia
836,2019-08-31,Adorei o Theo e Caio juntos! #SessaoDeTerapia,#SessaoDeTerapia
837,2019-08-31,"Assisti ao primeiro episódio da 4ª temporada de #SessãoDeTerapia, no @globoplay. Que série, senhoras! Fazer terapia e mergulhar em si mesmo não é pra qualquer um....é preciso ter coragem, muita coragem!",#SessãoDeTerapia
840,2019-08-30,Minha série voltou #SessaodeTerapia,#SessaodeTerapia
845,2019-08-30,"Primeiro episódio da 4a temp de #SessaodeTerapia e eu só quero abraçar a @VargasJaqueline e implorar pra ela me deixar ler qlq coisa que ela escreve na vida pq o texto segue sendo um dos melhores ever, além de querer produzir todo roteiro que ela tiver.",#SessaodeTerapia
854,2019-08-30,Percebi que na questão limpeza eu sou meio bipolar eu limpo uma coisa e sujo outras e acaba que fica tudo uma bagunça 😂😂😂 #SessaodeTerapia,#SessaodeTerapia
857,2019-08-27,eu quase sofrendo de desidratação com os novos episódios de #SessãoDeTerapia e o twitter bombando com o vídeo do Jonathan hahahahahah,#SessãoDeTerapia
858,2019-08-26,@globoplay Já liberou todas as temporadas pra gente maratonar antes de chegar a nova? #SessãoDeTerapia,#SessãoDeTerapia
860,2019-08-24,"Pensei em ir assistir as primeiras temporadas de #SessãoDeTerapia pra poder assistir a temporada da Morena Baccarin, mas a 1° temporada tem 45 eps e as outras duas 35 eps, mais de 100 episódios só com 3 temporadas. Não sei se eu tenho coragem de encarar não.",#SessãoDeTerapia
861,2019-08-19,Colocaram #SessãodeTerapia no #Globoplay. O trabalho com os atores é impressionante na série. Sempre me impressiono vendo...,"#SessãodeTerapia, #Globoplay"
862,2019-08-16,"@Teledramaturgia Dia 30, ela será uma das pacientes em #SessãodeTerapia... a propósito vi o trailer e acho o Zé Carlos Machado é um ótimo ator (e excelente no papel do terapeuta Theo) mas não vi prejuizos com a entrada do Selton Mello no papel principal. Bom, vamos aguardar...",#SessãodeTerapia
866,2019-04-12,"@TwitterBrasil Encontrei minha terapeuta, com quem me consultei por anos, comentando sobre #SessãoDeTerapia, do @canalgnt, aqui no site Twitter. Eu disse na tag: “precisava tanto de um Theo na minha vida”. E ela: “talvez eu possa te ajudar”.",#SessãoDeTerapia
868,2019-02-06,Já disponível #SessaoDeTerapia no #Globoplay.,"#SessaoDeTerapia, #Globoplay"
872,2018-12-12,"sra @canalgnt, só vim agradecer adiantado pela 4° temporada de #SessaoDeTerapia. Essa era uma das coisas que precisava para 2019.",#SessaoDeTerapia
873,2018-12-12,"Vai ter nova temporada de #sessaodeterapia, uma das minhas séries favoritas. Me chamem para o elenco, nunca pedi nada. Seria um sonho.",#sessaodeterapia
875,2018-10-28,Relembrando os episódios de “sessão de terapia”. #sessaodeterapia #gnt,"#sessaodeterapia, #gnt"
877,2018-02-01,"Hj eu fui falar com um mocinho q acho gato e inteligente, ele foi receptivo e eu caí na gagueira pq receptividade me intimida. #SessãoDeTerapia",#SessãoDeTerapia
878,2017-12-30,"""Ou a gente casa ou a gente termina"" #sessaodeterapia",#sessaodeterapia
879,2017-10-28,Já passou da hora do #gael voltar a fazer #sessaodeterapia no #gnt ! 😆 #OOutroLadoDoParaíso,"#gael, #sessaodeterapia, #gnt, #OOutroLadoDoParaíso"
880,2017-07-18,Outros pacientes seriam Tom Hanks e Bibi mais estes enfadariam o Theo em #SessaoDeTerapia #AForcaDoQuerer,"#SessaoDeTerapia, #AForcaDoQuerer"
882,2017-07-10,@SeltonMelloOfic é foda e #SessãoDeTerapia é uma das minhas séries favoritas #PapoDeSegundaNoGNT,"#SessãoDeTerapia, #PapoDeSegundaNoGNT"
884,2017-05-31,Comecei #sessaodeterapia no #now! Muito boa!!,"#sessaodeterapia, #now"
885,2017-05-09,Que cena bonita... Tá me lembrando #SessãoDeTerapia no GNT. Quanta profundidade... #AForçaDoQuerer,"#SessãoDeTerapia, #AForçaDoQuerer"
887,2017-01-06,Assistir #SessãoDeTerapia me dá uma vontaaaaade de fazer terapia tbm,#SessãoDeTerapia
888,2016-11-03,Todo o meu amor por séries com episódios de 30 minutos &lt;3 #SessãoDeTerapia,#SessãoDeTerapia
889,2016-11-02,O jeito áspero dela.... Me assustou mto! Hj...manter distância foi uma atitude libertadora!! #SessãoDeTerapia,#SessãoDeTerapia
891,2016-09-23,genteeee o Theo é um amor #SessaoDeTerapia,#SessaoDeTerapia
893,2016-09-03,De volta no Twitter! Obrigada aos q acompanharam os últimos trabalhos e deixaram comentários! #malhação #sessãodeterapia #alémdotempo,"#malhação, #sessãodeterapia, #alémdotempo"
894,2016-08-22,Uai! Achei q cada dia da semana era uma hist diferente tipo #InTreatment #SessãoDeTerapia e q elas ñ se conectavam :S #Justiça,"#InTreatment, #SessãoDeTerapia, #Justiça"
895,2016-07-31,#GNT quando vamos ter #SessaoDeTerapia novamente? Já Faz muita falta!!!! :(,"#GNT, #SessaoDeTerapia"
896,2016-07-22,"👏👏👏 #SelmaEgrei #Divina!!! @SelmaEgrei Desde #NossoLar, #OsExperientes, acompanho, passando pelo #SessaodeTerapia Atriz sensacional!! 😘","#SelmaEgrei, #Divina, #NossoLar, #OsExperientes, #SessaodeTerapia"
900,2016-06-22,estou impressionado com algumas series nacionais tipo #ONegocio e #SessãodeTerapia,"#ONegocio, #SessãodeTerapia"
901,2016-06-14,"Há pessoas tão desequilibradas: que nem uma consulta com o Theo de #SessãoDeTerapia resolve, rs!",#SessãoDeTerapia
902,2016-06-10,"""Existe uma linha muito tênue entre se preocupar e se sacrificar"" #SessãoDeTerapia",#SessãoDeTerapia
903,2016-06-09,@NilmaAguiar @SelmaEgrei @LucyAlvesCla Concordo plenamente! #VelhoChico linda!E sou muito fã de #SelmaEgrei desde #SessãoDeTerapia Nota dez!,"#VelhoChico, #SelmaEgrei, #SessãoDeTerapia"
904,2016-06-05,Parabéns a @canalgnt #SeltonMello e todos os atores d #SessãoDeTerapia pela forma dos assuntos abordados! #Parabéns #TerceiraTemporadaEFinal,"#SeltonMello, #SessãoDeTerapia, #Parabéns, #TerceiraTemporadaEFinal"
908,2016-05-24,"Nem tudo é ruim na crise, nunca me senti tão amada e nunca recebi tanta atenção como quando entro nas lojas vazias. #SessãoDeTerapia",#SessãoDeTerapia
909,2016-04-28,"já que o Selton Mello não laçou uma nova temporada de #SessãoDeTerapia, vou voltar a ver desde a 1° temporada! Um episódio por dia é a meta",#SessãoDeTerapia
913,2016-04-15,Mal acordei e já tô vendo #sessãodeterapia,#sessãodeterapia
915,2016-04-03,Sérgio Guizé é meu crush desde #SessãoDeTerapia #DomingaoDoFaustao,"#SessãoDeTerapia, #DomingaoDoFaustao"
916,2016-03-28,"Tava vendo hoje a Encarnação de Terapeuta-Mor  em #SessãoDeTerapia. Que atriz, senhores! #VelhoChico","#SessãoDeTerapia, #VelhoChico"
918,2016-03-12,"Quero ir para a casa de alguém e levar um milhão de cobertores, nutella, gelados, lareiras, músicas e chuva #sessãodeterapia",#sessãodeterapia
919,2016-03-06,Eu fico vendo esses programas de tatuagem e parece que não doem nada e são tão rápidas para serem prontas... 🤔 #NowPlaying #sessãodeterapia,"#NowPlaying, #sessãodeterapia"
920,2016-03-05,"E o canal mais #sessãodeterapia,luxo,e foda é do meu amado @santoEvandro!N é pq sou fã,mas é viciante!Evandro,te 💕!#EsculachoNaLeitora!👏💰😍✌","#sessãodeterapia, #EsculachoNaLeitora"
921,2016-01-26,"Esse Candinho ( não sei o nome do ator) trabalha bem  demais, lembro dele fazendo #sessaodeterapia. O cara é fera! #lovecandinho","#sessaodeterapia, #lovecandinho"
923,2015-12-29,#sessaodeterapia amando !!,#sessaodeterapia
925,2015-12-18,Nesta sexta-feira #AlemdoTempo ou #SessãodeTerapia?,"#AlemdoTempo, #SessãodeTerapia"
926,2015-12-12,@Wa329Wesley Dramático. Tá precisando de uma conversa daquelas. #sessãodeterapia,#sessãodeterapia
927,2015-12-07,Adoroo essa série #SessãoDeTerapia ... muitos deveriam assistir pra entender um pouco sua personalidade .,#SessãoDeTerapia
929,2015-11-28,@jornalextra Saudades do Theo #sessaodeterapia,#sessaodeterapia
930,2015-11-26,Cade #sessaodeterapia no @canalgnt ??? Saudades .....,#sessaodeterapia
931,2015-11-18,E #ZeCarlosMachado matou de vez o terapeuta de #SessaoDeTerapia com este insuportável #Queiroz! #AlemDoTempo,"#ZeCarlosMachado, #SessaoDeTerapia, #Queiroz, #AlemDoTempo"
934,2015-11-07,"#SessaodeTerapia é exatamente isso, uma sessão de 27min cujo terapeuta, Theo, ouve as mais perturbadoras e sórdidas tramas da psique humana.",#SessaodeTerapia
936,2015-10-27,@JuliaFCOliveira ele tava no gnt na série  #sessaodeterapia,#sessaodeterapia
937,2015-10-27,@Teledramaturgia e antes ele trabalhou como psicoterapeuta #SessaodeTerapia #AlémDoTempo,"#SessaodeTerapia, #AlémDoTempo"
940,2015-10-13,@canalgnt vai ter nova temporada de #SessãoDeTerapia? Vi propaganda na @skybrasil São novos episódios?,#SessãoDeTerapia
948,2015-10-04,Parabéns #PsiHBO começando a temporada com chave de ouro! Adoro essa série e sinto falta de #sessaodeterapia!! Volta com a série #gnt,"#PsiHBO, #sessaodeterapia, #gnt"
953,2015-09-08,Eu quero ser amada. Por isso eu cozinho. #MasterChefBR #sessaodeterapia,"#MasterChefBR, #sessaodeterapia"
954,2015-09-06,Sessão de terapia #gnt #queremosa4temporada #excelente #sessaodeterapia #seltonmello,"#gnt, #queremosa4temporada, #excelente, #sessaodeterapia, #seltonmello"
955,2015-08-25,"A @anabeatrizmdrs se vai, mas me deixou de presente essa maravilha que é #SessãoDeTerapia. Gratidão ❤",#SessãoDeTerapia
956,2015-08-06,""" Se apaixonar não tem haver com a lógica, é algo irracional sem questionamentos iniciais... Theo S03E06 "" #SessãodeTerapia",#SessãodeTerapia
958,2015-08-02,Status: Querendo o Theo como terapeuta! ♥ #SessãoDeTerapia,#SessãoDeTerapia
